198656 docs 54019795 occs 900 new unique
199680 docs 54157843 occs 765 new unique
200704 docs 54295375 occs 760 new unique
201728 docs 54423266 occs 479 new unique
202752 docs 54550120 occs 496 new unique
203776 docs 54664358 occs 778 new unique
204800 docs 54790717 occs 655 new unique
205824 docs 54907702 occs 759 new unique
206848 docs 55025149 occs 416 new unique
207872 docs 55144795 occs 462 new unique
208896 docs 55274402 occs 412 new unique
209920 docs 55385470 occs 547 new unique
210944 docs 55519524 occs 633 new unique
211968 docs 55650566 occs 489 new unique
212992 docs 55783285 occs 660 new unique
214016 docs 55897646 occs 516 new unique
215040 docs 56028862 occs 655 new unique
216064 docs 56144882 occs 493 new unique
217088 docs 56273122 occs 540 new unique
218112 docs 56393949 occs 529 new unique
219136 docs 56518208 occs 564 new unique
220160 docs 56649544 occs 387 new unique
221184 docs 56777781 occs 504 new unique
222208 docs 56914112 occs 631 new unique
223232 docs 57043162 occs 478 new unique
224256 docs 57177534 occs 690 new unique
225280 docs 57317270 occs 628 new unique
226304 docs 57454897 occs 595 new unique
227328 docs 57580125 occs 487 new unique
228352 docs 57703482 occs 464 new unique
229376 docs 57815812 occs 413 new unique
230400 docs 57940379 occs 440 new unique
231424 docs 58081340 occs 539 new unique
232448 docs 58205653 occs 390 new unique
233472 docs 58324777 occs 493 new unique
234496 docs 58451403 occs 524 new unique
235520 docs 58577426 occs 426 new unique
236544 docs 58711397 occs 432 new unique
237568 docs 58829581 occs 543 new unique
238592 docs 58943386 occs 580 new unique
239616 docs 59059353 occs 376 new unique
240640 docs 59179099 occs 534 new unique
241664 docs 59323698 occs 681 new unique
242688 docs 59458156 occs 452 new unique
243712 docs 59598226 occs 475 new unique
244736 docs 59703716 occs 763 new unique
245760 docs 59817087 occs 376 new unique
246784 docs 59932010 occs 359 new unique
247808 docs 60053090 occs 336 new unique
248832 docs 60172598 occs 398 new unique
249856 docs 60306768 occs 401 new unique
250880 docs 60434659 occs 462 new unique
251904 docs 60587041 occs 573 new unique
252928 docs 60689084 occs 576 new unique
253952 docs 60783699 occs 415 new unique
254976 docs 60890842 occs 425 new unique
256000 docs 61015275 occs 589 new unique
257024 docs 61141011 occs 375 new unique
258048 docs 61270228 occs 549 new unique
259072 docs 61397761 occs 475 new unique
260096 docs 61515613 occs 529 new unique
261120 docs 61628909 occs 469 new unique
262144 docs 61761563 occs 492 new unique
263168 docs 61889539 occs 439 new unique
264192 docs 62022411 occs 455 new unique
265216 docs 62144268 occs 551 new unique
266240 docs 62284049 occs 507 new unique
267264 docs 62407700 occs 494 new unique
268288 docs 62587304 occs 1322 new unique
269312 docs 62705396 occs 536 new unique
270336 docs 62819277 occs 310 new unique
271360 docs 62966476 occs 695 new unique
272384 docs 63092590 occs 651 new unique
273408 docs 63217870 occs 397 new unique
274432 docs 63338296 occs 482 new unique
275456 docs 63458670 occs 405 new unique
276480 docs 63564234 occs 426 new unique
277504 docs 63685850 occs 537 new unique
278528 docs 63814049 occs 488 new unique
279552 docs 63938222 occs 485 new unique
280576 docs 64073207 occs 479 new unique
281600 docs 64193299 occs 369 new unique
282624 docs 64319280 occs 440 new unique
283648 docs 64455742 occs 312 new unique
284672 docs 64601300 occs 381 new unique
285696 docs 64717191 occs 417 new unique
286720 docs 64831024 occs 496 new unique
287744 docs 64976374 occs 537 new unique
288768 docs 65094981 occs 321 new unique
289792 docs 65216996 occs 324 new unique
290816 docs 65361292 occs 374 new unique
291840 docs 65481889 occs 349 new unique
292864 docs 65627196 occs 465 new unique
293888 docs 65768657 occs 509 new unique
294912 docs 65882413 occs 407 new unique
295936 docs 65973726 occs 462 new unique
296960 docs 66090746 occs 413 new unique
297984 docs 66226969 occs 475 new unique
299008 docs 66356196 occs 412 new unique
300032 docs 66482560 occs 436 new unique
301056 docs 66596699 occs 351 new unique
302080 docs 66711945 occs 291 new unique
303104 docs 66857217 occs 517 new unique
304128 docs 67002447 occs 479 new unique
305152 docs 67130510 occs 446 new unique
306176 docs 67255883 occs 496 new unique
307200 docs 67365809 occs 639 new unique
308224 docs 67473897 occs 426 new unique
309248 docs 67600509 occs 426 new unique
310272 docs 67727356 occs 499 new unique
311296 docs 68439972 occs 2087 new unique
312320 docs 70504900 occs 5527 new unique
313344 docs 72087811 occs 2942 new unique
314368 docs 73358109 occs 2702 new unique
315392 docs 74611368 occs 3999 new unique
316416 docs 76079642 occs 2677 new unique
317440 docs 77453988 occs 3306 new unique
318464 docs 78656712 occs 2864 new unique
319488 docs 79823451 occs 1718 new unique
320512 docs 81194033 occs 1995 new unique
321536 docs 82676587 occs 1851 new unique
322560 docs 84218529 occs 1763 new unique
323584 docs 85678079 occs 1982 new unique
324608 docs 87109571 occs 1603 new unique
325632 docs 88503387 occs 2148 new unique
326656 docs 89937875 occs 1896 new unique
327680 docs 91628713 occs 1937 new unique
328704 docs 92891679 occs 1792 new unique
329728 docs 94260567 occs 1485 new unique
330752 docs 95923584 occs 3206 new unique
331776 docs 97176390 occs 1891 new unique
332800 docs 98699135 occs 2384 new unique
333824 docs 100066011 occs 1848 new unique
334848 docs 101402140 occs 1383 new unique
335872 docs 102550473 occs 1284 new unique
336896 docs 103746084 occs 1556 new unique
337920 docs 104187831 occs 1301 new unique
338944 docs 104618576 occs 1262 new unique
339968 docs 105040408 occs 1210 new unique
340992 docs 105467829 occs 1100 new unique
342016 docs 105890401 occs 1124 new unique
343040 docs 106296322 occs 1029 new unique
344064 docs 106727669 occs 972 new unique
345088 docs 107181889 occs 970 new unique
346112 docs 107622010 occs 943 new unique
347136 docs 108049897 occs 899 new unique
348160 docs 108471261 occs 905 new unique
349184 docs 108858891 occs 900 new unique
350208 docs 109324980 occs 960 new unique
351232 docs 109774804 occs 869 new unique
352256 docs 110203815 occs 818 new unique
353280 docs 110619532 occs 746 new unique
354304 docs 111049343 occs 793 new unique
355328 docs 111465998 occs 842 new unique
356352 docs 111876913 occs 809 new unique
357376 docs 112297067 occs 871 new unique
358400 docs 112671682 occs 699 new unique
359424 docs 113137528 occs 981 new unique
360448 docs 113585955 occs 984 new unique
361472 docs 114024171 occs 827 new unique
362496 docs 114468138 occs 812 new unique
363520 docs 114912695 occs 838 new unique
364544 docs 115332061 occs 847 new unique
365568 docs 115742669 occs 753 new unique
366592 docs 116194828 occs 759 new unique
367616 docs 116650302 occs 820 new unique
368640 docs 117098666 occs 821 new unique
369664 docs 117536850 occs 848 new unique
370688 docs 117966360 occs 748 new unique
371712 docs 118424629 occs 774 new unique
372736 docs 118854244 occs 664 new unique
373760 docs 119293463 occs 725 new unique
374784 docs 119710378 occs 687 new unique
375808 docs 120135571 occs 692 new unique
376832 docs 120590572 occs 713 new unique
377856 docs 121045879 occs 688 new unique
378880 docs 121505361 occs 581 new unique
379904 docs 121991928 occs 681 new unique
380928 docs 122447195 occs 643 new unique
381952 docs 122881808 occs 661 new unique
382976 docs 123327246 occs 698 new unique
384000 docs 123766080 occs 888 new unique
385024 docs 124198023 occs 777 new unique
386048 docs 124627099 occs 732 new unique
387072 docs 125071234 occs 614 new unique
388096 docs 125529433 occs 702 new unique
389120 docs 125966681 occs 732 new unique
390144 docs 126360812 occs 608 new unique
391168 docs 126809020 occs 656 new unique
392192 docs 127235303 occs 794 new unique
393216 docs 127666573 occs 736 new unique
394240 docs 128097054 occs 632 new unique
395264 docs 128540833 occs 794 new unique
396288 docs 128957939 occs 632 new unique
397312 docs 129376569 occs 642 new unique
398336 docs 129804266 occs 680 new unique
399360 docs 130227273 occs 622 new unique
400384 docs 130660199 occs 716 new unique
401408 docs 131083049 occs 665 new unique
402432 docs 131509440 occs 660 new unique
403456 docs 131976309 occs 749 new unique
404480 docs 132395580 occs 614 new unique
405504 docs 132790917 occs 550 new unique
406528 docs 133203098 occs 546 new unique
407552 docs 133625180 occs 616 new unique
408576 docs 134010632 occs 501 new unique
409600 docs 134419352 occs 565 new unique
410624 docs 134837833 occs 492 new unique
411648 docs 135241393 occs 570 new unique
412672 docs 135661022 occs 613 new unique
413696 docs 136092638 occs 529 new unique
414720 docs 136490928 occs 472 new unique
415744 docs 136904023 occs 569 new unique
416768 docs 137313967 occs 553 new unique
417792 docs 137715093 occs 450 new unique
418816 docs 138123326 occs 450 new unique
419840 docs 138527759 occs 435 new unique
420864 docs 138919946 occs 440 new unique
421888 docs 139338225 occs 494 new unique
422912 docs 139755057 occs 540 new unique
423936 docs 140230533 occs 685 new unique
424960 docs 140719803 occs 771 new unique
425984 docs 141209554 occs 649 new unique
427008 docs 141687581 occs 714 new unique
428032 docs 142146556 occs 624 new unique
429056 docs 142623080 occs 661 new unique
430080 docs 143070449 occs 536 new unique
431104 docs 143554546 occs 676 new unique
432128 docs 144013791 occs 681 new unique
433152 docs 144443296 occs 603 new unique
434176 docs 144927728 occs 700 new unique
435200 docs 145401629 occs 633 new unique
436224 docs 145922786 occs 2171 new unique
437248 docs 146309266 occs 1692 new unique
438272 docs 146807324 occs 1897 new unique
439296 docs 147194669 occs 1466 new unique
440320 docs 147963577 occs 3941 new unique
441344 docs 148508465 occs 1972 new unique
442368 docs 148913600 occs 1581 new unique
443392 docs 149398647 occs 1299 new unique
444416 docs 149914002 occs 1439 new unique
445440 docs 150307449 occs 1051 new unique
446464 docs 150933410 occs 2917 new unique
447488 docs 151668649 occs 2765 new unique
448512 docs 152171844 occs 1379 new unique
449536 docs 152554601 occs 890 new unique
450560 docs 153077720 occs 1210 new unique
451584 docs 153479981 occs 969 new unique
452608 docs 153884251 occs 1084 new unique
453632 docs 154614076 occs 3051 new unique
454656 docs 155251005 occs 2000 new unique
455680 docs 155709156 occs 1236 new unique
456704 docs 156155012 occs 1045 new unique
457728 docs 156696763 occs 1138 new unique
458752 docs 157121005 occs 1012 new unique
459776 docs 157827573 occs 2356 new unique
460800 docs 158424420 occs 1829 new unique
461824 docs 158820865 occs 886 new unique
462848 docs 159264235 occs 1525 new unique
463872 docs 159670570 occs 771 new unique
464896 docs 160282505 occs 2287 new unique
465920 docs 161058840 occs 2405 new unique
466944 docs 161453776 occs 788 new unique
467968 docs 161867424 occs 983 new unique
468992 docs 162270524 occs 741 new unique
470016 docs 162720979 occs 1002 new unique
471040 docs 163278964 occs 1713 new unique
472064 docs 163945529 occs 2064 new unique
473088 docs 164399696 occs 893 new unique
474112 docs 164798994 occs 717 new unique
475136 docs 165287351 occs 963 new unique
476160 docs 165695946 occs 795 new unique
477184 docs 166460533 occs 2244 new unique
478208 docs 167050302 occs 1383 new unique
479232 docs 167520687 occs 718 new unique
480256 docs 167928808 occs 781 new unique
481280 docs 168375684 occs 782 new unique
482304 docs 168978526 occs 1373 new unique
483328 docs 169642561 occs 1797 new unique
484352 docs 170130356 occs 806 new unique
485376 docs 170530282 occs 784 new unique
486400 docs 171092961 occs 945 new unique
487424 docs 171474856 occs 638 new unique
488448 docs 172144544 occs 1714 new unique
489472 docs 172769694 occs 1270 new unique
490496 docs 173228512 occs 697 new unique
491520 docs 173714505 occs 703 new unique
492544 docs 174165993 occs 745 new unique
493568 docs 174718625 occs 1106 new unique
494592 docs 175480058 occs 2754 new unique
495616 docs 175966485 occs 873 new unique
496640 docs 176427546 occs 608 new unique
497664 docs 176856701 occs 752 new unique
498688 docs 177318077 occs 686 new unique
499712 docs 178213506 occs 2626 new unique
500736 docs 178637269 occs 706 new unique
501760 docs 179037680 occs 592 new unique
502784 docs 179506170 occs 729 new unique
503808 docs 179909673 occs 594 new unique
504832 docs 180580864 occs 2162 new unique
505856 docs 181270359 occs 1297 new unique
506880 docs 181710528 occs 780 new unique
507904 docs 182133475 occs 662 new unique
508928 docs 182757936 occs 1637 new unique
509952 docs 183376454 occs 1295 new unique
510976 docs 183872382 occs 976 new unique
512000 docs 184361448 occs 1098 new unique
513024 docs 184847228 occs 1030 new unique
514048 docs 185334187 occs 927 new unique
515072 docs 185827912 occs 1200 new unique
516096 docs 186307123 occs 853 new unique
517120 docs 186760574 occs 893 new unique
518144 docs 187244106 occs 997 new unique
519168 docs 187729164 occs 989 new unique
520192 docs 188210757 occs 956 new unique
521216 docs 188690276 occs 897 new unique
522240 docs 189175548 occs 986 new unique
523264 docs 189664615 occs 969 new unique
524288 docs 190156944 occs 1013 new unique
525312 docs 190637575 occs 933 new unique
526336 docs 191125708 occs 960 new unique
527360 docs 191620200 occs 885 new unique
528384 docs 192104609 occs 850 new unique
529408 docs 192595858 occs 963 new unique
530432 docs 193067635 occs 805 new unique
531456 docs 193556577 occs 1016 new unique
532480 docs 194032935 occs 1457 new unique
533504 docs 194519885 occs 933 new unique
534528 docs 194982764 occs 806 new unique
535552 docs 195466989 occs 943 new unique
536576 docs 195935097 occs 862 new unique
537600 docs 196407558 occs 1000 new unique
538624 docs 196885172 occs 887 new unique
539648 docs 197378004 occs 1029 new unique
540672 docs 197859732 occs 1151 new unique
541696 docs 198316559 occs 801 new unique
542720 docs 198800759 occs 956 new unique
543744 docs 199282265 occs 873 new unique
544768 docs 199761001 occs 922 new unique
545792 docs 200234324 occs 804 new unique
546816 docs 200743503 occs 920 new unique
547840 docs 201223709 occs 925 new unique
548864 docs 201730953 occs 879 new unique
549888 docs 202221883 occs 881 new unique
550912 docs 202716316 occs 762 new unique
551936 docs 203223991 occs 927 new unique
552960 docs 203673337 occs 852 new unique
553984 docs 204148459 occs 784 new unique
555008 docs 204621627 occs 805 new unique
556032 docs 205099742 occs 775 new unique
557056 docs 205566752 occs 821 new unique
558080 docs 206051656 occs 893 new unique
559104 docs 206524426 occs 815 new unique
560128 docs 207000705 occs 913 new unique
561152 docs 207465609 occs 819 new unique
562176 docs 207938415 occs 916 new unique
563200 docs 208424930 occs 942 new unique
564224 docs 208913515 occs 806 new unique
565248 docs 209415830 occs 866 new unique
566272 docs 209908352 occs 795 new unique
567296 docs 210392689 occs 793 new unique
568320 docs 210894024 occs 804 new unique
569344 docs 211382908 occs 751 new unique
570368 docs 211869480 occs 704 new unique
571392 docs 212332799 occs 882 new unique
572416 docs 212794025 occs 725 new unique
573440 docs 213275211 occs 871 new unique
574464 docs 213743997 occs 833 new unique
575488 docs 214216813 occs 876 new unique
576512 docs 214693476 occs 873 new unique
577536 docs 215176373 occs 789 new unique
578560 docs 215620426 occs 706 new unique
579584 docs 216079403 occs 733 new unique
580608 docs 216557630 occs 947 new unique
581632 docs 217027147 occs 864 new unique
582656 docs 217485420 occs 900 new unique
583680 docs 217966365 occs 807 new unique
584704 docs 218450709 occs 795 new unique
585728 docs 218947956 occs 849 new unique
586752 docs 219414991 occs 883 new unique
587776 docs 219886515 occs 815 new unique
588800 docs 220363102 occs 833 new unique
589824 docs 220839218 occs 828 new unique
590848 docs 221537114 occs 790 new unique
591872 docs 222693297 occs 866 new unique
592896 docs 223807926 occs 1215 new unique
593920 docs 225047945 occs 1068 new unique
594944 docs 226264650 occs 1558 new unique
595968 docs 227479563 occs 909 new unique
596992 docs 229669494 occs 4499 new unique
598016 docs 231407191 occs 1483 new unique
599040 docs 232911613 occs 1279 new unique
600064 docs 234247091 occs 1597 new unique
601088 docs 235682593 occs 1209 new unique
602112 docs 237381361 occs 1524 new unique
603136 docs 239073142 occs 1021 new unique
604160 docs 240529948 occs 1162 new unique
605184 docs 242118661 occs 1329 new unique
606208 docs 243585219 occs 1300 new unique
607232 docs 245662190 occs 2163 new unique
608256 docs 246971925 occs 1088 new unique
609280 docs 248364762 occs 1165 new unique
610304 docs 249912357 occs 1025 new unique
611328 docs 250459701 occs 659 new unique
612352 docs 250959947 occs 567 new unique
613376 docs 251448351 occs 533 new unique
614400 docs 251921010 occs 519 new unique
615424 docs 252439768 occs 673 new unique
616448 docs 252913178 occs 553 new unique
617472 docs 253412576 occs 543 new unique
618496 docs 253910852 occs 615 new unique
619520 docs 254427151 occs 546 new unique
620544 docs 254934264 occs 563 new unique
621568 docs 255418094 occs 644 new unique
622592 docs 255941433 occs 657 new unique
623616 docs 256441432 occs 540 new unique
624640 docs 256928668 occs 663 new unique
625664 docs 257464560 occs 557 new unique
626688 docs 257995494 occs 647 new unique
627712 docs 258488657 occs 558 new unique
628736 docs 258985462 occs 610 new unique
629760 docs 259487783 occs 565 new unique
630784 docs 260010432 occs 571 new unique
631808 docs 260487450 occs 589 new unique
632832 docs 260998922 occs 687 new unique
633856 docs 261492464 occs 572 new unique
634880 docs 261989121 occs 510 new unique
635904 docs 262485395 occs 577 new unique
636928 docs 262995251 occs 591 new unique
637952 docs 263484738 occs 575 new unique
638976 docs 263989170 occs 561 new unique
640000 docs 264490596 occs 635 new unique
641024 docs 264966809 occs 523 new unique
642048 docs 265445714 occs 572 new unique
643072 docs 265917110 occs 549 new unique
644096 docs 266424755 occs 551 new unique
645120 docs 266907789 occs 475 new unique
646144 docs 267379559 occs 492 new unique
647168 docs 267868301 occs 556 new unique
648192 docs 268353069 occs 518 new unique
649216 docs 268835031 occs 540 new unique
650240 docs 269321159 occs 557 new unique
651264 docs 269816409 occs 596 new unique
652288 docs 270303850 occs 561 new unique
653312 docs 270792953 occs 594 new unique
654336 docs 271270137 occs 543 new unique
655360 docs 271798995 occs 561 new unique
656384 docs 272317790 occs 573 new unique
657408 docs 272818579 occs 500 new unique
658432 docs 273344515 occs 548 new unique
659456 docs 273883036 occs 585 new unique
660480 docs 274421212 occs 602 new unique
661504 docs 274919799 occs 576 new unique
662528 docs 275436472 occs 562 new unique
663552 docs 275951680 occs 488 new unique
664576 docs 276456789 occs 496 new unique
665600 docs 276978139 occs 488 new unique
666624 docs 277525705 occs 643 new unique
667648 docs 278018582 occs 549 new unique
668672 docs 278515436 occs 507 new unique
669696 docs 279009696 occs 484 new unique
670720 docs 279527422 occs 521 new unique
671744 docs 280068649 occs 608 new unique
672768 docs 280579930 occs 619 new unique
673792 docs 281089041 occs 542 new unique
674816 docs 281622254 occs 649 new unique
675840 docs 282140871 occs 648 new unique
676864 docs 282659058 occs 541 new unique
677888 docs 283150152 occs 530 new unique
678912 docs 283625705 occs 548 new unique
679936 docs 284114050 occs 515 new unique
680960 docs 284608434 occs 670 new unique
681984 docs 285068170 occs 490 new unique
683008 docs 285561080 occs 529 new unique
684032 docs 286060401 occs 564 new unique
685056 docs 286605464 occs 619 new unique
686080 docs 286975895 occs 480 new unique
687104 docs 287428276 occs 587 new unique
688128 docs 287837786 occs 687 new unique
689152 docs 288560348 occs 1706 new unique
690176 docs 289163063 occs 1361 new unique
691200 docs 289599705 occs 507 new unique
692224 docs 290042365 occs 902 new unique
693248 docs 290502778 occs 627 new unique
694272 docs 290861882 occs 494 new unique
695296 docs 291491131 occs 1607 new unique
696320 docs 292091321 occs 1309 new unique
697344 docs 292560281 occs 1141 new unique
698368 docs 292950672 occs 632 new unique
699392 docs 293374898 occs 704 new unique
700416 docs 293834823 occs 955 new unique
701440 docs 294514008 occs 1683 new unique
702464 docs 294860859 occs 527 new unique
703488 docs 295264879 occs 700 new unique
704512 docs 295634994 occs 512 new unique
705536 docs 296034062 occs 698 new unique
706560 docs 296828674 occs 2223 new unique
707584 docs 297335482 occs 797 new unique
708608 docs 297692197 occs 440 new unique
709632 docs 298134308 occs 762 new unique
710656 docs 298484230 occs 520 new unique
711680 docs 299028228 occs 1216 new unique
712704 docs 299823311 occs 1569 new unique
713728 docs 300226539 occs 478 new unique
714752 docs 300684083 occs 521 new unique
715776 docs 301108392 occs 564 new unique
716800 docs 301703524 occs 1355 new unique
717824 docs 302384117 occs 1098 new unique
718848 docs 302759478 occs 546 new unique
719872 docs 303287193 occs 647 new unique
720896 docs 303750647 occs 529 new unique
721920 docs 304291583 occs 975 new unique
722944 docs 304939122 occs 1329 new unique
723968 docs 305428122 occs 699 new unique
724992 docs 305966516 occs 708 new unique
726016 docs 306341798 occs 543 new unique
727040 docs 306958526 occs 1081 new unique
728064 docs 307606464 occs 1206 new unique
729088 docs 308002672 occs 447 new unique
730112 docs 308510828 occs 628 new unique
731136 docs 308946134 occs 557 new unique
732160 docs 309630312 occs 1490 new unique
733184 docs 310117399 occs 691 new unique
734208 docs 310599648 occs 697 new unique
735232 docs 310920286 occs 366 new unique
736256 docs 311543664 occs 1040 new unique
737280 docs 312150243 occs 1004 new unique
738304 docs 312530542 occs 432 new unique
739328 docs 312941133 occs 524 new unique
740352 docs 313378453 occs 408 new unique
741376 docs 313856022 occs 825 new unique
